Time,Stage,Stage Time,Mach Number,Angle of Attack,CD,CL,Thrust,Weight,Drag,Lift,CG,CP,Stability Margin,Accel,Accel-V,Accel-H,Velocity,Vel-V,Vel-H,Pitch Attitude,Flight Path Angle,Altitude,Distance
5.670035,S,5.670035,1.703451,0.001732777,0.3934595,0.0003126744,0,40.38145,194.3158,0.1541109,56.56086,71.21844,2.555813,-186.516706956084,-184.2433,-29.03254,1865.51243993505,1828.373,347.6076,78.54978,79.23548,9350.424,1676.966
5.680035,S,5.680035,1.701863,0.001739419,0.3934567,0.0003149414,0,40.38145,193.7934,0.1548124,56.56086,71.22341,2.556679,-186.100436530688,-183.8333,-28.96015,1863.6535321288,1826.535,347.318,78.54729,79.23367,9368.689,1680.441
5.690035,S,5.690035,1.700279,0.001741676,0.3934548,0.0003162148,0,40.38145,193.2733,0.1550223,56.56086,71.22836,2.557541,-185.686134294228,-183.4253,-28.88771,1861.79869363623,1824.701,347.0291,78.54481,79.23186,9386.937,1683.912
5.700036,S,5.700036,1.698699,0.001741206,0.3934536,0.0003166912,0,40.38145,192.7555,0.1548407,56.56086,71.23331,2.558404,-185.273610506145,-183.0191,-28.81527,1859.94793052094,1822.871,346.741,78.5423,79.23003,9405.165,1687.381
5.710036,S,5.710036,1.697122,0.001735587,0.3934533,0.0003166715,0,40.38145,192.2399,0.1544175,56.56086,71.23823,2.559262,-184.862984203441,-182.6148,-28.74296,1858.10123672301,1821.045,346.4536,78.5398,79.22821,9423.376,1690.847
5.720036,S,5.720036,1.695548,0.00173129,0.3934538,0.0003157152,0,40.38145,191.7268,0.1535404,56.56086,71.24316,2.560123,-184.454136420717,-182.2123,-28.67065,1856.25860011159,1819.223,346.1669,78.53729,79.22639,9441.568,1694.31
5.730036,S,5.730036,1.693977,0.001721646,0.3934551,0.0003149988,0,40.38145,191.2158,0.1527836,56.56086,71.24809,2.560981,-184.047124694259,-181.8116,-28.59871,1854.42002674623,1817.405,345.8809,78.53478,79.22457,9459.742,1697.771
5.740036,S,5.740036,1.692411,0.001715149,0.3934572,0.0003133087,0,40.38145,190.7071,0.1515591,56.56086,71.25299,2.561836,-183.641985664683,-181.4128,-28.52674,1852.58552269171,1815.591,345.5956,78.53226,79.22274,9477.898,1701.228
5.750037,S,5.750037,1.690847,0.001711214,0.3934602,0.0003121906,0,40.38145,190.2006,0.1506165,56.56086,71.2579,2.562692,-183.238411197925,-181.0155,-28.4553,1850.75509401797,1813.781,345.3111,78.52975,79.22091,9496.036,1704.682
5.760037,S,5.760037,1.689287,0.001710411,0.3934639,0.0003115385,0,40.38145,189.6964,0.1499024,56.56086,71.26278,2.563543,-182.836793300219,-180.6201,-28.38437,1848.92873465836,1811.975,345.0273,78.52724,79.21908,9514.156,1708.134
5.770037,S,5.770037,1.68773,0.001710124,0.3934683,0.0003114561,0,40.38145,189.1944,0.1494648,56.56086,71.26765,2.564393,-182.436934367914,-180.2264,-28.31395,1847.10643246876,1810.173,344.7442,78.52473,79.21725,9532.258,1711.583
5.780037,S,5.780037,1.686177,0.001711265,0.3934736,0.0003114674,0,40.38145,188.6946,0.1490737,56.56086,71.27252,2.565242,-182.038809545697,-179.8344,-28.24388,1845.28819351508,1808.375,344.4618,78.52221,79.21542,9550.342,1715.029
5.790038,S,5.790038,1.684627,0.001714753,0.3934797,0.0003117389,0,40.38145,188.1971,0.1488083,56.56086,71.27738,2.566089,-181.642428131256,-179.4441,-28.17422,1843.47402386841,1806.581,344.1801,78.5197,79.21358,9568.407,1718.472
5.800038,S,5.800038,1.68308,0.001719472,0.3934865,0.0003124379,0,40.38145,187.7016,0.1487471,56.56086,71.28223,2.566935,-181.247699070527,-179.0554,-28.10502,1841.66391137664,1804.791,343.8991,78.51718,79.21174,9586.455,1721.913
5.810038,S,5.810038,1.681537,0.001728847,0.3934941,0.0003133614,0,40.38145,187.2083,0.148792,56.56086,71.28706,2.567777,-180.854707177546,-178.6684,-28.03619,1839.85686390733,1803.004,343.6187,78.51467,79.20989,9604.485,1725.35
5.820038,S,5.820038,1.679996,0.001739437,0.3935024,0.0003151338,0,40.38145,186.717,0.1492382,56.56086,71.29189,2.568619,-180.463392393805,-178.283,-27.96798,1838.05387358961,1801.221,343.339,78.51215,79.20805,9622.498,1728.785
5.830039,S,5.830039,1.678459,0.001744747,0.3935116,0.0003171282,0,40.38145,186.2279,0.1497861,56.56086,71.29671,2.569459,-180.073617148181,-177.8991,-27.90014,1836.25495257587,1799.442,343.06,78.50964,79.20621,9640.492,1732.217
5.840039,S,5.840039,1.676925,0.001752182,0.3935215,0.0003181607,0,40.38145,185.7409,0.1498774,56.56086,71.30152,2.570298,-179.685709993387,-177.5171,-27.83224,1834.46009478469,1797.667,342.7817,78.50712,79.20435,9658.469,1735.646
5.850039,S,5.850039,1.675395,0.001760034,0.3935321,0.0003195807,0,40.38145,185.256,0.1501496,56.56086,71.30631,2.571134,-179.299351679567,-177.1366,-27.76477,1832.66929412936,1795.896,342.5041,78.50459,79.20251,9676.428,1739.073
5.860039,S,5.860039,1.673868,0.001766615,0.3935435,0.0003210774,0,40.38145,184.7733,0.1504557,56.56086,71.3111,2.571969,-178.914826182551,-176.7579,-27.69765,1830.88156459207,1794.128,342.2271,78.50207,79.20065,9694.369,1742.496
5.870039,S,5.870039,1.672343,0.001767527,0.3935556,0.0003223425,0,40.38145,184.2924,0.1506511,56.56086,71.31589,2.572803,-178.531807704863,-176.3807,-27.63069,1829.09789218961,1792.364,341.9508,78.49953,79.1988,9712.293,1745.917
5.88004,S,5.88004,1.670822,0.001769762,0.3935684,0.0003225734,0,40.38145,183.8137,0.1503629,56.56086,71.32066,2.573636,-178.150458263894,-176.0052,-27.56366,1827.31828300064,1790.604,341.6752,78.497,79.19694,9730.199,1749.335
5.89004,S,5.89004,1.669304,0.001763661,0.393582,0.0003230456,0,40.38145,183.337,0.1501877,56.56086,71.32543,2.574468,-177.770648371546,-175.6312,-27.497,1825.54271875691,1788.848,341.4002,78.49446,79.19508,9748.088,1752.751
5.90004,S,5.90004,1.66779,0.001764799,0.3935963,0.0003219959,0,40.38145,182.8625,0.149307,56.56086,71.33018,2.575296,-177.392675783462,-175.2591,-27.43008,1823.77023173059,1787.095,341.1259,78.49192,79.19321,9765.959,1756.163
5.91004,S,5.91004,1.666279,0.001765348,0.3936113,0.0003222674,0,40.38145,182.3897,0.1490412,56.56086,71.33494,2.576125,-177.016003577219,-174.8882,-27.3639,1822.00179573094,1785.346,340.8522,78.48938,79.19135,9783.812,1759.573
5.920041,S,5.920041,1.66477,0.0017594,0.393627,0.0003224314,0,40.38145,181.9191,0.1487268,56.56086,71.33968,2.576953,-176.641150293159,-174.5191,-27.29798,1820.23741683774,1783.601,340.5792,78.48683,79.18948,9801.648,1762.98
5.930041,S,5.930041,1.663265,0.001760856,0.3936435,0.0003214084,0,40.38145,181.4504,0.1478669,56.56086,71.34441,2.577776,-176.267853450849,-174.1516,-27.2319,1818.47612127221,1781.859,340.3069,78.48428,79.18761,9819.467,1766.385
5.940041,S,5.940041,1.661763,0.001761513,0.3936606,0.0003217378,0,40.38145,180.9836,0.1476317,56.56086,71.34914,2.578601,-175.895960344142,-173.7854,-27.16659,1816.71887062757,1780.121,340.0352,78.48174,79.18575,9837.268,1769.787
5.950041,S,5.950041,1.660264,0.001763413,0.3936785,0.000321921,0,40.38145,180.5189,0.1473302,56.56086,71.35385,2.579423,-175.525779636582,-173.4209,-27.10149,1814.9656831755,1778.387,339.7642,78.47919,79.18387,9855.052,1773.186
5.960042,S,5.960042,1.658768,0.001769875,0.3936971,0.0003223315,0,40.38145,180.0562,0.1471332,56.56086,71.35855,2.580243,-175.157143062777,-173.0579,-27.03679,1813.21556078236,1776.656,339.4938,78.47664,79.182,9872.818,1776.582
5.970042,S,5.970042,1.657275,0.001770558,0.3937163,0.0003235758,0,40.38145,179.5952,0.1473162,56.56086,71.36324,2.581061,-174.789868429918,-172.6962,-26.97259,1811.46949548403,1774.929,339.2241,78.47408,79.18012,9890.567,1779.975
5.980042,S,5.980042,1.655786,0.00176884,0.3937362,0.0003237638,0,40.38145,179.1363,0.1470181,56.56086,71.36794,2.581879,-174.424361781583,-172.3363,-26.90832,1809.72747507199,1773.206,338.955,78.47153,79.17825,9908.3,1783.366
5.990042,S,5.990042,1.654299,0.001776994,0.3937568,0.0003235126,0,40.38145,178.6794,0.1465219,56.56086,71.37261,2.582694,-174.060356059037,-171.9779,-26.84417,1807.98854412463,1771.486,338.6866,78.46898,79.17636,9926.015,1786.755
6.000042,S,6.000042,1.652816,0.001780829,0.3937781,0.0003250672,0,40.38145,178.2242,0.1468434,56.56086,71.37728,2.583508,-173.697775473104,-171.6208,-26.78093,1806.25364585356,1769.77,338.4188,78.46642,79.17448,9943.712,1790.14
6.010043,S,6.010043,1.651335,0.001784084,0.3938001,0.0003258318,0,40.38145,177.7711,0.1468066,56.56086,71.38194,2.584321,-173.336773000765,-171.2653,-26.71767,1804.52181875361,1768.057,338.1516,78.46386,79.17259,9961.393,1793.523
6.020043,S,6.020043,1.649858,0.00178756,0.3938228,0.0003264904,0,40.38145,177.3196,0.1467217,56.56086,71.3866,2.585133,-172.977186509622,-170.9112,-26.65462,1802.79404872787,1766.348,337.8851,78.4613,79.1707,9979.056,1796.903
6.030043,S,6.030043,1.648383,0.001796331,0.3938461,0.0003271896,0,40.38145,176.8701,0.1466547,56.56086,71.39124,2.585943,-172.619023705381,-170.5585,-26.59183,1801.06934377961,1764.642,337.6192,78.45874,79.16881,9996.702,1800.281
6.040043,S,6.040043,1.646911,0.001803397,0.3938701,0.0003288584,0,40.38145,176.4225,0.147021,56.56086,71.39587,2.586751,-172.26244037398,-170.2073,-26.52967,1799.34868368456,1762.94,337.3539,78.45618,79.16692,10014.33,1803.655
6.050044,S,6.050044,1.645443,0.001807185,0.3938948,0.0003302154,0,40.38145,175.9767,0.1472457,56.56086,71.4005,2.587557,-171.9072622165,-169.8575,-26.46765,1797.63108255981,1761.241,337.0892,78.45361,79.16502,10031.94,1807.028
6.060044,S,6.060044,1.643977,0.001809236,0.3939201,0.0003309723,0,40.38145,175.5326,0.1472017,56.56086,71.40512,2.588363,-171.553572661105,-169.5092,-26.40567,1795.91752626978,1759.546,336.8251,78.45104,79.16313,10049.54,1810.397
6.070044,S,6.070044,1.642515,0.001812589,0.393946,0.0003314112,0,40.38145,175.0903,0.1470161,56.56086,71.40974,2.589168,-171.20118642742,-169.1622,-26.34381,1794.20705339503,1757.854,336.5617,78.44846,79.16122,10067.12,1813.764
6.080044,S,6.080044,1.641055,0.001813227,0.3939726,0.0003320888,0,40.38145,174.6499,0.1469366,56.56086,71.41434,2.589971,-170.850338067638,-168.8167,-26.28231,1792.50061923364,1756.166,336.2989,78.44589,79.15932,10084.68,1817.128
6.090044,S,6.090044,1.639598,0.00181325,0.3939999,0.0003322688,0,40.38145,174.2114,0.1466372,56.56086,71.41894,2.590772,-170.500984506489,-168.4727,-26.22089,1790.79725627342,1754.481,336.0367,78.44331,79.15742,10102.22,1820.49
6.100045,S,6.100045,1.638144,0.001808787,0.3940278,0.0003323361,0,40.38145,173.7745,0.1462892,56.56086,71.42352,2.591572,-170.153046942194,-168.1301,-26.15968,1789.09792589162,1752.8,335.7751,78.44073,79.15551,10119.75,1823.849
6.110045,S,6.110045,1.636694,0.00181131,0.3940563,0.0003315808,0,40.38145,173.3396,0.1455811,56.56086,71.4281,2.59237,-169.80658730283,-167.789,-26.09844,1787.40166671279,1751.122,335.5141,78.43815,79.15361,10137.26,1827.206
6.120045,S,6.120045,1.635246,0.001803438,0.3940855,0.000332106,0,40.38145,172.9063,0.1454368,56.56086,71.43267,2.593167,-169.461418280694,-167.4491,-26.03788,1785.70944620678,1749.448,335.2537,78.43555,79.1517,10154.76,1830.559
6.130045,S,6.130045,1.633801,0.001800797,0.3941152,0.0003307249,0,40.38145,172.4748,0.1444599,56.56086,71.43724,2.593963,-169.117767634829,-167.1108,-25.97691,1784.02029078793,1747.777,334.9939,78.43297,79.14979,10172.24,1833.911
6.140046,S,6.140046,1.632359,0.001802601,0.3941457,0.0003303026,0,40.38145,172.0451,0.1439051,56.56086,71.4418,2.594759,-168.775392224697,-166.7737,-25.91652,1782.33420046609,1746.109,334.7347,78.43038,79.14788,10189.7,1837.259
6.150046,S,6.150046,1.630919,0.001802371,0.3941767,0.0003306955,0,40.38145,171.617,0.1437068,56.56086,71.44635,2.595552,-168.434381601954,-166.4379,-25.85665,1780.65214879456,1744.445,334.4761,78.42779,79.14597,10207.14,1840.605
6.160046,S,6.160046,1.629483,0.00180578,0.3942083,0.0003307152,0,40.38145,171.1907,0.1433472,56.56086,71.45089,2.596344,-168.094770085165,-166.1035,-25.79688,1778.97316221881,1742.784,334.2181,78.4252,79.14404,10224.57,1843.949
6.170046,S,6.170046,1.628049,0.001814231,0.3942406,0.0003314027,0,40.38145,170.7661,0.1432774,56.56086,71.45541,2.597132,-167.75651871066,-165.7704,-25.7376,1777.29723462303,1741.126,333.9607,78.42262,79.14213,10241.98,1847.29
6.180047,S,6.180047,1.626618,0.001819991,0.3942735,0.0003330157,0,40.38145,170.3431,0.1436065,56.56086,71.45994,2.597921,-167.419533227146,-165.4385,-25.67884,1775.62535177892,1739.472,333.7039,78.42002,79.1402,10259.37,1850.628
6.190047,S,6.190047,1.625191,0.001824121,0.394307,0.0003341351,0,40.38145,169.9219,0.143721,56.56086,71.46445,2.598707,-167.083948360206,-165.108,-25.62019,1773.9565340389,1737.821,333.4477,78.41743,79.13828,10276.75,1853.964
6.200047,S,6.200047,1.623766,0.001833452,0.3943411,0.0003349555,0,40.38145,169.5023,0.1437059,56.56086,71.46896,2.599494,-166.7497610597,-164.7789,-25.56163,1772.2907814127,1736.173,333.1921,78.41483,79.13634,10294.11,1857.297
6.210047,S,6.210047,1.622343,0.001846226,0.3943757,0.0003367313,0,40.38145,169.0844,0.1440991,56.56086,71.47346,2.600279,-166.416749980681,-164.4509,-25.50365,1770.628087779,1734.528,332.9371,78.41224,79.13441,10311.46,1860.628
6.220047,S,6.220047,1.620923,0.001846347,0.394411,0.0003391402,0,40.38145,168.6679,0.14476,56.56086,71.47794,2.601061,-166.084987847115,-164.1241,-25.44608,1768.96941434895,1732.887,332.6826,78.40964,79.13249,10328.79,1863.956
6.230048,S,6.230048,1.619506,0.001851821,0.3944469,0.0003392248,0,40.38145,168.2533,0.1444273,56.56086,71.48244,2.601844,-165.754725934709,-163.7989,-25.38798,1767.31381216353,1731.249,332.4287,78.40704,79.13055,10346.1,1867.282
6.240048,S,6.240048,1.618092,0.001854674,0.3944834,0.0003402932,0,40.38145,167.8403,0.1445135,56.56086,71.48691,2.602624,-165.425735968149,-163.4749,-25.33044,1765.66126896631,1729.614,332.1754,78.40443,79.12862,10363.4,1870.605
6.250048,S,6.250048,1.616681,0.00185456,0.3945204,0.00034088,0,40.38145,167.4288,0.1443946,56.56086,71.49138,2.603403,-165.097939830007,-163.1521,-25.27295,1764.01276433788,1727.983,331.9227,78.40182,79.12668,10380.68,1873.925
6.260048,S,6.260048,1.615273,0.001849862,0.394558,0.0003409214,0,40.38145,167.0191,0.1440453,56.56086,71.49583,2.60418,-164.77163859758,-162.8308,-25.21554,1762.3673064147,1726.355,331.6705,78.3992,79.12474,10397.94,1877.243
6.270049,S,6.270049,1.613867,0.001849523,0.3945962,0.00034012,0,40.38145,166.6111,0.1433419,56.56086,71.5003,2.604959,-164.446511347284,-162.5107,-25.15805,1760.72491361148,1724.73,331.4189,78.39658,79.1228,10415.19,1880.558
6.280049,S,6.280049,1.612464,0.001852568,0.394635,0.0003401197,0,40.38145,166.2044,0.1429781,56.56086,71.50475,2.605736,-164.122643764721,-162.1918,-25.10104,1759.08557979721,1723.108,331.1679,78.39397,79.12086,10432.42,1883.871
6.290049,S,6.290049,1.611063,0.001850039,0.3946744,0.0003407416,0,40.38145,165.7994,0.1428766,56.56086,71.50919,2.60651,-163.800031224907,-161.8741,-25.04448,1757.44928655161,1721.489,330.9174,78.39134,79.11891,10449.63,1887.182
6.300049,S,6.300049,1.609665,0.001852831,0.3947143,0.0003403382,0,40.38145,165.396,0.142346,56.56086,71.51363,2.607283,-163.478685393938,-161.5577,-24.9878,1755.81606458404,1719.873,330.6675,78.38873,79.11696,10466.83,1890.49
6.31005,S,6.31005,1.60827,0.001853374,0.3947548,0.0003409137,0,40.38145,164.994,0.142226,56.56086,71.51805,2.608054,-163.158407636198,-161.2423,-24.93164,1754.18688113871,1718.261,330.4182,78.3861,79.11501,10484.01,1893.795
6.32005,S,6.32005,1.606878,0.00185727,0.3947958,0.0003410752,0,40.38145,164.5938,0.1419338,56.56086,71.52247,2.608824,-162.839629403926,-160.9284,-24.87559,1752.56075668259,1716.652,330.1695,78.38348,79.11305,10501.18,1897.098
6.33005,S,6.33005,1.605488,0.001862557,0.3948374,0.0003418538,0,40.38145,164.1951,0.1418984,56.56086,71.52688,2.609593,-162.522002749663,-160.6156,-24.81996,1750.93767892619,1715.046,329.9213,78.38085,79.1111,10518.33,1900.399
6.34005,S,6.34005,1.604101,0.001863201,0.3948796,0.0003428886,0,40.38145,163.7979,0.1419688,56.56086,71.53128,2.610361,-162.205605095669,-160.304,-24.76461,1749.31764786655,1713.443,329.6736,78.37823,79.10915,10535.47,1903.697
6.35005,S,6.35005,1.602717,0.001867178,0.3949223,0.0003430688,0,40.38145,163.4022,0.1416851,56.56086,71.53568,2.611129,-161.890383010901,-159.9936,-24.70919,1747.70067580089,1711.843,329.4265,78.3756,79.10719,10552.58,1906.992
6.360051,S,6.360051,1.601335,0.001875291,0.3949656,0.0003438627,0,40.38145,163.0081,0.1416552,56.56086,71.54008,2.611895,-161.576412823778,-159.6844,-24.6542,1746.08676273442,1710.246,329.18,78.37296,79.10522,10569.69,1910.285
6.370051,S,6.370051,1.599956,0.001877935,0.3950093,0.0003454187,0,40.38145,162.6152,0.1419378,56.56086,71.54446,2.612659,-161.263398014985,-159.3761,-24.59964,1744.47589636658,1708.652,328.934,78.37033,79.10325,10586.77,1913.576
6.380051,S,6.380051,1.598579,0.001881931,0.3950537,0.0003459675,0,40.38145,162.2241,0.1418057,56.56086,71.54883,2.613421,-160.951852231001,-159.0693,-24.54499,1742.86807669427,1707.061,328.6885,78.36769,79.10128,10603.84,1916.864
6.390051,S,6.390051,1.597205,0.001890045,0.3950986,0.0003467653,0,40.38145,161.8344,0.1417754,56.56086,71.55319,2.614182,-160.641336244511,-158.7635,-24.49061,1741.26331602562,1705.473,328.4436,78.36506,79.09931,10620.9,1920.15
6.400052,S,6.400052,1.595833,0.001892492,0.395144,0.0003483224,0,40.38145,161.4461,0.1420542,56.56086,71.55756,2.614943,-160.332073615665,-158.4589,-24.43667,1739.66159589471,1703.888,328.1992,78.36241,79.09734,10637.94,1923.433
6.410052,S,6.410052,1.594464,0.001899394,0.39519,0.0003488353,0,40.38145,161.0593,0.1419063,56.56086,71.56192,2.615704,-160.023980510155,-158.1555,-24.38262,1738.06294708615,1702.306,327.9554,78.35977,79.09536,10654.96,1926.714
6.420052,S,6.420052,1.593097,0.001893123,0.3952365,0.0003501695,0,40.38145,160.674,0.1420919,56.56086,71.56626,2.616461,-159.716947650935,-157.8531,-24.32904,1736.46831207245,1700.728,327.7121,78.35712,79.09339,10671.97,1929.992
6.430052,S,6.430052,1.591734,0.001898432,0.3952835,0.000349075,0,40.38145,160.2902,0.1412928,56.56086,71.5706,2.617218,-159.411309272129,-157.5522,-24.27488,1734.8757628029,1699.152,327.4694,78.35447,79.09141,10688.96,1933.268
6.440053,S,6.440053,1.590372,0.001905046,0.3953311,0.0003501158,0,40.38145,159.9078,0.1413593,56.56086,71.57494,2.617973,-159.106697785682,-157.2522,-24.22162,1733.28626022616,1697.579,327.2272,78.35182,79.08942,10705.94,1936.541
6.450053,S,6.450053,1.589013,0.001905135,0.3953792,0.0003513974,0,40.38145,159.5267,0.1415217,56.56086,71.57926,2.618727,-158.803113003405,-156.9532,-24.16861,1731.69979817499,1696.009,326.9855,78.34916,79.08743,10722.9,1939.812
